COD_ESC;NOMESC;Dir;MUN;NIVEL SOCIOECONOMICO DOS ALUNOS
81358,00;MARIA IGNEZ FIGUEIREDO DELUNO PROFA EM;SOROCABA;SOROCABA;5,50
85091,00;MARIA DOMINGAS TOTORA DE GOES EM;SOROCABA;SOROCABA;5,74
91765,00;SOROCABA - LESTE EM;SOROCABA;SOROCABA;5,62
92538,00;TEREZA CIAMBELLI GIANINI EM;SOROCABA;SOROCABA;5,41
94812,00;ROSA CURY EM;SOROCABA;SOROCABA;5,61
94869,00;JOSE MENDES EM;SOROCABA;SOROCABA;5,20
132275,00;TADEUSZ JOZEFCZYK EM;SOROCABA;SOROCABA;5,45
204250,00;MARIA DE LOURDES AYRES DE MORAES PROFA EM;SOROCABA;SOROCABA;5,39
206118,00;MATHEUS MAYLASKY EM;SOROCABA;SOROCABA;5,76
220059,00;DARLENE DEVASTO PROFA EM;SOROCABA;SOROCABA;5,44
220061,00;IRINEU LEISTER PROF EM;SOROCABA;SOROCABA;5,26
220073,00;MARIA DE LOURDES MARTINS MARTINEZ PROFA EMEF;SOROCABA;SOROCABA;5,53
220085,00;HELIO ROSA BALDY DR EM;SOROCABA;SOROCABA;5,57
228187,00;ARY DE OLIVEIRA SEABRA EM;SOROCABA;SOROCABA;5,44
228369,00;OSWALDO DE OLIVEIRA PROF EM;SOROCABA;SOROCABA;5,49
228515,00;JOSEFINA ZILIA DE CARVALHO PROFA EM;SOROCABA;SOROCABA;5,68
228527,00;BENEDITO JOSE NUNES PROF EM;SOROCABA;SOROCABA;5,25
230972,00;WALTER CARRETERO EM;SOROCABA;SOROCABA;5,29
234655,00;EDWARD FRUFRU MARCIANO DA SILVA EM;SOROCABA;SOROCABA;5,47
270325,00;EDEMIR ANTONIO DIGIAMPIETRI PROF EM;SOROCABA;SOROCABA;5,09
280938,00;LUIZ ALMEIDA MARINS PROF EM;SOROCABA;SOROCABA;5,44
280948,00;GENNY KALIL MILEGO PROFA EM;SOROCABA;SOROCABA;5,54
281074,00;ZILAH DIAS DE MELLO SCHREPEL PROFA EM;SOROCABA;SOROCABA;5,46
298621,00;QUINZINHO DE BARROS EM;SOROCABA;SOROCABA;5,69
299259,00;DULJARA FERNANDES DE OLIVEIRA EM;SOROCABA;SOROCABA;5,57
299261,00;INES RODRIGUES CESAROTTI PROFESSORA EM;SOROCABA;SOROCABA;5,35
299273,00;OSWALDO DUARTE DOUTOR EM;SOROCABA;SOROCABA;5,71
421893,00;AVELINO LEITE DE CAMARGO ESCOLA MUNICIPAL;SOROCABA;SOROCABA;5,05
452129,00;AMIN CASSAR PROF EM;SOROCABA;SOROCABA;5,49
475737,00;ANA CECILIA FALCATO PRADO FONTES PROFESSORA EM;SOROCABA;SOROCABA;4,98
475749,00;JOSE CARLOS FLORENZANO PROFESSOR EM;SOROCABA;SOROCABA;5,47
475750,00;MILTON LEITE OLIVEIRA DOUTOR EM;SOROCABA;SOROCABA;5,40
477850,00;ARMANDO PANNUNZIO ETEC;SOROCABA;SOROCABA;5,78
478912,00;EE PROFESSORA ELZIDE CELESTINA SOUZA PACHECO TUNUCHI;SOROCABA;SOROCABA;5,53
478921,00;LEDA THEREZINHA BORGUESI RODRIGUES EM;SOROCABA;SOROCABA;5,32
478933,00;ESCOLA MUNICIPAL ODILLA CALDINI CRESPO;SOROCABA;SOROCABA;5,27
482572,00;ESCOLA MUNICIPAL DO EDEN;SOROCABA;SOROCABA;5,34
495104,00;FERNANDA DE CAMARGO PIRES PROFESSORA;SOROCABA;SOROCABA;4,72
502716,00;ESCOLA MUNICIPAL PROF NEY OLIVEIRA FOGACA O QUINTAL;SOROCABA;SOROCABA;5,23
518591,00;PROFESSORA MARIA ONDINA ANDRADE;SOROCABA;SOROCABA;5,29
560510,00;GERALDO DO ESPIRITO SANTO FOGACA DE ALMEIDA;SOROCABA;SOROCABA;5,33
564953,00;MARIA HELENA GAZZI BONADIO PROFESSORA;SOROCABA;SOROCABA;5,20
900345,00;ROQUE CONCEICAO MARTINS PROFESSOR;SOROCABA;SOROCABA;5,23
900357,00;MARIO GUILHERME NOTARI;SOROCABA;SOROCABA;5,19
900369,00;GUIOMAR CAMOLESI SOUZA PROFESSORA;SOROCABA;SOROCABA;5,43
900370,00;JULIA RIOS ATHAYDE PROFESSORA;SOROCABA;SOROCABA;5,72
900382,00;GUALBERTO MOREIRA DOUTOR;SOROCABA;SOROCABA;5,44
900400,00;ANTONIA LUCCHESI PROFESSORA;SOROCABA;SOROCABA;5,69
903255,00;IDA YOLANDA LANZONI DE BARROS PROFESSORA;SOROCABA;SOROCABA;5,11
903267,00;ZELIA DULCE DE CAMPOS MAIA PROFESSORA;SOROCABA;SOROCABA;5,25
903279,00;FLAVIO GAGLIARDI PROFESSOR;SOROCABA;SOROCABA;5,34
903280,00;JOSE ROQUE DE ALMEIDA ROSA PROFESSOR;SOROCABA;SOROCABA;5,50
905297,00;JOAO RODRIGUES BUENO;SOROCABA;SOROCABA;5,46
905306,00;ISABEL LOPES MONTEIRO PROFESSORA;SOROCABA;SOROCABA;5,22
905318,00;AMELIA CESAR MACHADO DE ARAUJO PROFESSORA;SOROCABA;SOROCABA;5,28
905324,00;JOAO MACHADO DE ARAUJO DOUTOR;SOROCABA;SOROCABA;5,66
905331,00;ROSEMARY DE MELLO MOREIRA PEREIRA PROFESSORA;SOROCABA;SOROCABA;5,17
914605,00;WILSON RAMOS BRANDAO PROFESSOR;SOROCABA;SOROCABA;5,33
914617,00;OVIDIO ANTONIO DE SOUZA REVDO;SOROCABA;SOROCABA;5,01
914629,00;GENEZIA IZABEL CARDOSO MENCACCI PROFESSORA;SOROCABA;SOROCABA;5,49
914630,00;JORGE MADUREIRA PROFESSOR;SOROCABA;SOROCABA;5,42
918593,00;ANA CECILIA MARTINS PROFESSORA;SOROCABA;SOROCABA;5,51
919913,00;MARCO ANTONIO MENCACCI PROFESSOR;SOROCABA;SOROCABA;5,23
919925,00;DIONYSIO VIEIRA PROFESSOR;SOROCABA;SOROCABA;5,28
920228,00;RAFAEL ORSI FILHO PROFESSOR;SOROCABA;SOROCABA;5,49
920236,00;ANTONIO VIEIRA CAMPOS;SOROCABA;SOROCABA;5,47
922024,00;NAZIRA NAGIB JORGE MURAD RODRIGUES PROFESSORA;SOROCABA;SOROCABA;5,44
922031,00;BEATHRIS CAIXEIRO DEL CISTIA PROFESSORA;SOROCABA;SOROCABA;5,37
922742,00;ROBERTO PASCHOALICK PROFESSOR;SOROCABA;SOROCABA;5,37
922754,00;SARAH SALVESTRO PROFESSORA;SOROCABA;SOROCABA;5,21
924106,00;DULCE ESMERALDA BASILE FERREIRA PROFESSORA;SOROCABA;SOROCABA;5,08
924885,00;WANDA COSTA DAHER PROFESSORA;SOROCABA;SOROCABA;5,05
30673,00;CICERO CASTILHO CUNHA;ANDRADINA;SUD MENNUCCI;5,15
273569,00;VICTOR PADILHA PROFESSOR EMEF;ANDRADINA;SUD MENNUCCI;5,30
273570,00;JOSE BENIGO GOMES EMEF;ANDRADINA;SUD MENNUCCI;5,05
584058,00;EMEF MARIA FLAVIA GALVAO FUMAGALLI;ANDRADINA;SUD MENNUCCI;5,36
17036,00;JAYME DE BARROS CAMARA DOM;SUMARE;SUMARE;5,68
17097,00;ANDRE RODRIGUES DE ALKIMIN PROFESSOR;SUMARE;SUMARE;5,73
17243,00;ANGELO CAMPO DALL ORTO;SUMARE;SUMARE;5,07
17267,00;JOAO FRANCESCHINI;SUMARE;SUMARE;5,58
17310,00;WADIH JORGE MALUF;SUMARE;SUMARE;5,13
35981,00;EUCLIDES MIRANDA VEREADOR;SUMARE;SUMARE;5,50
37941,00;CECILIA DE NEGRI PROFESSORA;SUMARE;SUMARE;5,29
39834,00;SOLANGE MAURA ALBINO;SUMARE;SUMARE;5,18
42500,00;LUIZ CAMPO DALL ORTO SOBRINHO;SUMARE;SUMARE;5,30
42523,00;LUIS HENRIQUE MARCHI PROFESSOR;SUMARE;SUMARE;5,22
42547,00;ZORAIDE PROENCA KAYSEL PROFESSORA;SUMARE;SUMARE;5,26
42559,00;VITO CARMINE CERBASI PROFESSOR;SUMARE;SUMARE;5,74
42560,00;MARIA CHEILA ALVES PROFESSORA;SUMARE;SUMARE;5,26
42572,00;ANTONIO DO VALLE SOBRINHO;SUMARE;SUMARE;5,22
45536,00;MARIA DE LOURDES MARTINS PROFESSORA;SUMARE;SUMARE;5,08
45548,00;ELYSABETH DE MELLO RODRIGUES PROFESSORA;SUMARE;SUMARE;5,33
45561,00;MARIANINA DE ROSIS MORAES PROFESSORA;SUMARE;SUMARE;5,22
45573,00;JENY BONADIA RODRIGUES SANTARROSSA PROFESSORA;SUMARE;SUMARE;5,36
45585,00;MANUEL ALBALADEJO FERNANDES;SUMARE;SUMARE;5,37
45597,00;MARIA ROSA CAROLINO DOS SANTOS PROFESSORA;SUMARE;SUMARE;4,92
49414,00;ALICE ANTENOR DE SOUZA PROFESSORA;SUMARE;SUMARE;5,18
58836,00;LEANDRO FRANCESCHINI DOUTOR ESCOLA MUNICIPAL;SUMARE;SUMARE;5,60
58841,00;JOSE DE ANCHIETA ESCOLA MUNICIPAL;SUMARE;SUMARE;5,81
73600,00;PARQUE RESIDENCIAL REGINA ESCOLA MUNICIPAL;SUMARE;SUMARE;4,95
117663,00;RAMONA CANHETE PINTO ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL;SUMARE;SUMARE;5,31
206097,00;ANDRE DE NADAI ESCOLA MUNICIPAL;SUMARE;SUMARE;5,37
221533,00;ANTONIO PALIOTO ESCOLA MUNICIPAL ENSINO FUNDAMENTAL;SUMARE;SUMARE;5,83
221545,00;ANTONIETTA CIA VIEL EMEF;SUMARE;SUMARE;5,32
221557,00;AUGUSTA RAVAGNANI BASSO DONA EMEF R;SUMARE;SUMARE;5,25
221569,00;NEUSA DE SOUZA CAMPOS PROFA ESC MUN DE ENS FUNDAMENTAL;SUMARE;SUMARE;5,28
221570,00;NILZA THOMAZINI PROFA ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL;SUMARE;SUMARE;5,39
245707,00;ELIANA MINCHIN VAUGHAN PROFA ESC MUN ENSINO FUNDAMENTAL;SUMARE;SUMARE;5,16
245719,00;FLORA FERREIRA GOMES PROFESSORA EMEF;SUMARE;SUMARE;5,21
245720,00;ANALIA OLIVEIRA NASCIMENTO PROFA ESCOLA MUN DE ENS FUND;SUMARE;SUMARE;5,24
267697,00;ANA LUCIA PIERINI PROFESSORA;SUMARE;SUMARE;5,35
267703,00;LEILA MARA AVELINO PROFESSORA;SUMARE;SUMARE;5,35
290440,00;OSWALDO RONCOLATTO ESCOLA MUNICIPAL;SUMARE;SUMARE;5,13
353516,00;ALFREDO CASTRO DONAIRE ESCOLA MUNICIPAL;SUMARE;SUMARE;5,29
576670,00;RESIDENCIAL BORDON;SUMARE;SUMARE;5,30
657542,00;MARIA APARECIDA DE JESUS SEGURA EMEFR;SUMARE;SUMARE;4,80
900485,00;RUBENS OSCAR GUELLI PROFESSOR;SUMARE;SUMARE;5,36
900497,00;WANDA FELIX DE ANDRADE PROFESSORA;SUMARE;SUMARE;5,45
900515,00;ONDINA PINTO GONZALEZ PROFESSORA;SUMARE;SUMARE;5,35
905636,00;MARIA IVONE MARTINS ROSA PROFESSORA;SUMARE;SUMARE;5,14
905641,00;JOSE MIRANDA PREFEITO;SUMARE;SUMARE;5,32
909609,00;LEONILDA ROSSI BARRIQUELO PROFESSORA;SUMARE;SUMARE;5,15
910351,00;BELGICA ALLEONI BORGES PROFESSORA;SUMARE;SUMARE;5,03
914940,00;SAVINO CAMPIGLI;SUMARE;SUMARE;5,49
917953,00;CANDIDO JOSE MARTINEZ PROFESSOR;SUMARE;SUMARE;5,66
924672,00;MARINALVA GIMENES COLOSSAL DA CUNHA;SUMARE;SUMARE;5,16
924982,00;IVANI APARECIDA QUEIROZ PEREZ PROFESSORA;SUMARE;SUMARE;5,29
925731,00;SONIA MARIA MASCHIO BAPTISTA PROFESSORA;SUMARE;SUMARE;5,47
6932,00;MORATO DE OLIVEIRA DOUTOR;SUZANO;SUZANO;5,51
6944,00;MANUEL DOS SANTOS PAIVA;SUZANO;SUZANO;5,30
6973,00;DAVID JORGE CURI PROFESSOR;SUZANO;SUZANO;5,21
6981,00;RAUL BRASIL PROFESSOR;SUZANO;SUZANO;5,37
6993,00;ROBERTO BIANCHI;SUZANO;SUZANO;5,05
7024,00;BRASILIO MACHADO NETO COMENDADOR;SUZANO;SUZANO;5,28
7043,00;ZEIKICHI FUKUOKA;SUZANO;SUZANO;5,58
7055,00;ANIS FADUL DOUTOR;SUZANO;SUZANO;5,18
7067,00;CARLOS MOLTENI PROFESSOR;SUZANO;SUZANO;5,25
7146,00;TOKUZO TERAZAKI;SUZANO;SUZANO;5,19
7158,00;HELENA ZERRENNER;SUZANO;SUZANO;5,38
7161,00;GERALDO JUSTINIANO DE REZENDE SILVA PROFESSOR;SUZANO;SUZANO;5,55
7171,00;GIOVANNI BATTISTA RAFFO PROFESSOR DOUTOR;SUZANO;SUZANO;5,08
7183,00;LUIZ BIANCONI;SUZANO;SUZANO;5,41
23280,00;ISAIAS MARTINELLI GAMA ENGENHEIRO EM;SUZANO;SUZANO;4,99
35518,00;BATISTA RENZI;SUZANO;SUZANO;5,55
40514,00;SEBASTIAO PEREIRA VIDAL;SUZANO;SUZANO;5,43
41956,00;ANTONIO RODRIGUES DE ALMEIDA;SUZANO;SUZANO;5,66
46197,00;CHOJIRO SEGAWA;SUZANO;SUZANO;5,21
46450,00;OSWALDO DE OLIVEIRA LIMA;SUZANO;SUZANO;4,98
48884,00;ANTONIO GARCIA VEREADOR;SUZANO;SUZANO;5,14
77948,00;ANGELA MARTINS DE OLIVEIRA EM;SUZANO;SUZANO;5,40
128077,00;LIUBA PIZZOLITTO PROFA EM;SUZANO;SUZANO;5,31
148520,00;IGNEZ DE CASTRO ALMEIDA MAYER PROFA EM;SUZANO;SUZANO;5,25
191280,00;CELIA PEREIRA DE LIMA PROFA EM;SUZANO;SUZANO;5,24
191590,00;SONIA REGINA ALONSO OSTERMAYER PROFA EM;SUZANO;SUZANO;5,13
218029,00;ANTONIO MARQUES FIGUEIRA EM;SUZANO;SUZANO;5,59
218030,00;ESCOLA MUNICIPAL CAIC DE SUZANO;SUZANO;SUZANO;5,13
241180,00;MONICA SONIA FRANCO PINHEIRO MAIDA PROFA EM;SUZANO;SUZANO;4,79
241192,00;NIZILDA ALVES DE GODOY PROFA EM;SUZANO;SUZANO;5,02
244557,00;ANTONIO MASCHIETTO PROF EM;SUZANO;SUZANO;5,07
244570,00;MANOEL VICENTE FERREIRA FILHO PROF EM;SUZANO;SUZANO;5,30
244594,00;RUY FERREIRA GUIMARAES PROF EM;SUZANO;SUZANO;5,01
268297,00;LUCY FRANCO KOWALSKI PROFESSORA;SUZANO;SUZANO;5,01
275190,00;PAULO HENRIQUE BARREIROS PROF EM;SUZANO;SUZANO;5,09
276820,00;THEREZINHA PEREIRA LIMA MUZEL PROFA EM;SUZANO;SUZANO;5,26
284361,00;PAULO KOBAYASHI PROFESSOR;SUZANO;SUZANO;5,38
289619,00;DAMASIO FERREIRA DOS SANTOS PROF EM;SUZANO;SUZANO;5,35
352603,00;GILBERTO DE CARVALHO PROFESSOR;SUZANO;SUZANO;5,14
406296,00;SUZANO ETEC DE;SUZANO;SUZANO;5,54
901885,00;LEDA FERNANDES LOPES PROFESSORA;SUZANO;SUZANO;5,17
901891,00;JANDYRA COUTINHO PROFESSORA;SUZANO;SUZANO;4,96
902937,00;ANDERSON DA SILVA SOARES;SUZANO;SUZANO;5,00
902949,00;ALICE ROMANOS PROFESSORA;SUZANO;SUZANO;5,17
904405,00;ANTONIO VALDEMAR GALO VEREADOR;SUZANO;SUZANO;5,44
906281,00;JOSE PAPAIZ PROFESSOR;SUZANO;SUZANO;5,21
906293,00;BENEDITA DE CAMPOS MARCOLONGO PROFESSORA;SUZANO;SUZANO;5,44
906300,00;EUCLIDES IGESCA;SUZANO;SUZANO;5,00
908460,00;ALFREDO ROBERTO;SUZANO;SUZANO;5,05
908472,00;JOSE BENEDITO LEITE BARTHOLOMEI PROFESSOR;SUZANO;SUZANO;5,12
908484,00;JUSSARA FEITOSA DOMSCHKE PROFESSORA;SUZANO;SUZANO;5,15
908915,00;MARIA ELISA DE AZEVEDO CINTRA PROFESSORA;SUZANO;SUZANO;5,11
912612,00;ANTONIO JOSE CAMPOS DE MENEZES PROFESSOR;SUZANO;SUZANO;5,28
916559,00;JOVIANO SATLER DE LIMA PROFESSOR;SUZANO;SUZANO;4,98
916900,00;YOLANDA BASSI PROFESSORA;SUZANO;SUZANO;5,02
918684,00;MASAITI SEKINE PROFESSOR;SUZANO;SUZANO;5,42
921087,00;JACQUES YVES COUSTEAU COMANDANTE;SUZANO;SUZANO;4,99
921518,00;JOSE CAMILO DE ANDRADE;SUZANO;SUZANO;5,04
923448,00;LUIZA HIDAKA PROFESSORA;SUZANO;SUZANO;5,64
923849,00;OLAVO LEONEL FERREIRA PROFESSOR;SUZANO;SUZANO;5,39
923850,00;ANTONIO BRASILIO MENEZES DA FONSECA PROFESSOR;SUZANO;SUZANO;4,95
925846,00;TOCHICHICO YOCHICAVA PROFESSOR;SUZANO;SUZANO;4,97
30582,00;ERNESTO SCHIMIDT CORONEL;JALES;SUZANAPOLIS;5,18
436768,00;ANESIO PEREIRA DE SOUZA EM;JALES;SUZANAPOLIS;5,24
28162,00;HORACIO ANTONIO DO NASCIMENTO CAPITAO;CATANDUVA;TABAPUA;5,27
64397,00;JOAO BAPTISTA SPINOLA DE MELLO PROFESSOR EMEF;CATANDUVA;TABAPUA;5,09
207512,00;JOAO TELHO MONSENHOR EMEF;CATANDUVA;TABAPUA;4,98
228000,00;ZILDA SOARES BALDI PROFESSORA EMEF;CATANDUVA;TABAPUA;5,21
22056,00;FERNANDO BRASIL PROF;TAQUARITINGA;TABATINGA;5,03
22100,00;ABDALLA MIGUEL;TAQUARITINGA;TABATINGA;5,20
278359,00;PROFESSOR PAULISTA EM;TAQUARITINGA;TABATINGA;5,09
278361,00;DIRCEU SGARBI PROFESSOR EM;TAQUARITINGA;TABATINGA;5,53
278373,00;MARIA AMELIA DA PENHA AGASSI MARTINEZ PROFESSORA EM;TAQUARITINGA;TABATINGA;4,97
10169,00;LAURITA ORTEGA MARI;TABOAO DA SERRA;TABOAO DA SERRA;4,99
10170,00;JULIETA CALDAS FERRAZ PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;5,45
10182,00;ANTONIO RUY CARDOSO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;5,11
10194,00;ALIPIO DE OLIVEIRA E SILVA PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;5,26
10236,00;REYNALDO DO NASCIMENTO FALLEIROS DOUTOR;TABOAO DA SERRA;TABOAO DA SERRA;4,92
10248,00;JOAO CALY PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;5,17
10259,00;ANTONIO INACIO MACIEL;TABOAO DA SERRA;TABOAO DA SERRA;5,62
10261,00;ALMIR PEREIRA BAHIA REVERENDO;TABOAO DA SERRA;TABOAO DA SERRA;5,31
10297,00;ZEICY APPARECIDA NOGUEIRA BAPTISTA PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;5,28
10352,00;WANDYCK FREITAS JORNALISTA;TABOAO DA SERRA;TABOAO DA SERRA;5,70
40769,00;DOMINGOS MIGNONI;TABOAO DA SERRA;TABOAO DA SERRA;5,83
42067,00;MARIA CATHARINA COMINO;TABOAO DA SERRA;TABOAO DA SERRA;5,01
44885,00;FRANCISCO VICENTE LOPES GONCALVES PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;5,31
46565,00;LAERT DE ALMEIDA SAO BERNARDO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;5,37
49104,00;HEITOR CAVALCANTI ALENCAR FURTADO DEPUTADO;TABOAO DA SERRA;TABOAO DA SERRA;4,97
69991,00;VINICIUS DE MORAES EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,14
81486,00;RUI BARBOSA EMEFEM;TABOAO DA SERRA;TABOAO DA SERRA;5,73
90529,00;CECILIA MEIRELES EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,49
90554,00;HEITOR VILLA LOBOS EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,61
133310,00;EDSON MAMBELLI EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,29
203166,00;AYRTON SENNA EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,42
203185,00;PAULO FREIRE EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,05
220224,00;MACHADO DE ASSIS EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,27
220231,00;MARIA JOSE LUIZETTO BUSCARINI EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,09
241714,00;DALVA BARBOSA LIMA JANSON EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,24
241726,00;UGO ARDUINI EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,34
241738,00;FRANCISCO FERREIRA PAES PROF EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,16
244659,00;ARACY DE ABREU PESTANA EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,08
244661,00;ARMANDO DE ANDRADE EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,18
244673,00;MARIA ALICE BORGES GHION PROFA EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,53
275897,00;ANISIO DIAS DOS REIS DR EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,36
275906,00;ANTONIO FENOLIO EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,19
275918,00;THEREZINHA VOLPATO BARO PROFA EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,16
275924,00;ESTER CORDEIRO DE SOUZA PROFA EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,06
278385,00;OSCAR RAMOS ARANTES PROF EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,45
354326,00;ANA MAFALDA BARBOSA DE CARVALHO PROFA EMEF;TABOAO DA SERRA;TABOAO DA SERRA;5,03
354348,00;DARCY RIBEIRO ESCOLA MUNICIPAL DE EDUCACAO BASICA;TABOAO DA SERRA;TABOAO DA SERRA;4,83
449593,00;RACHEL DE QUEIROZ ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL;TABOAO DA SERRA;TABOAO DA SERRA;5,27
463361,00;JORGE AMADO EMEB;TABOAO DA SERRA;TABOAO DA SERRA;5,24
902494,00;JOSE ROBERTO PACHECO;TABOAO DA SERRA;TABOAO DA SERRA;5,25
903061,00;MARIA JOSE ANTUNES FERRAZ PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;5,16
906426,00;LUCIA DE CASTRO BUENO PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;5,52
906438,00;FRANCISCO D AMICO;TABOAO DA SERRA;TABOAO DA SERRA;5,15
906448,00;DENOEL NICODEMOS ELLER REVERENDO;TABOAO DA SERRA;TABOAO DA SERRA;4,97
906463,00;EDGARD FRANCISCO;TABOAO DA SERRA;TABOAO DA SERRA;5,28
908708,00;GILBERTO FREYRE;TABOAO DA SERRA;TABOAO DA SERRA;4,90
912585,00;MARIA APPARECIDA NIGRO GAVA PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;5,23
912682,00;NEUSA DEMETRIO PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;5,11
918799,00;SILVIA APARECIDA DOS SANTOS PROFESSORA;TABOAO DA SERRA;TABOAO DA SERRA;5,11
921154,00;FERNANDO MILANO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;5,01
923886,00;ADENILSON DOS SANTOS FRANCO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;5,18
32657,00;CLEOFANO MOTA;PRESIDENTE PRUDENTE;TACIBA;5,38
214887,00;GENTILA LUIZA DAMASCENO EMEF;PRESIDENTE PRUDENTE;TACIBA;5,32
34241,00;JOAO GOBBO SOBRINHO;PIRAJU;TAGUAI;5,12
230807,00;PEDRO SOLDERA EM;PIRAJU;TAGUAI;5,20
452051,00;GIOVANNI FERRETI PADRE ESCOLA MUNICIPAL;PIRAJU;TAGUAI;5,21
22500,00;ANSELMO BISPO DOS SANTOS;JABOTICABAL;TAIACU;5,11
245094,00;WILSON ANTONIO GONCALVES EMEB;JABOTICABAL;TAIACU;5,08
22512,00;BENEDITO ORTIZ CORONEL;JABOTICABAL;TAIUVA;5,19
277228,00;MARIA APARECIDA PEDRINHO FURLAN EMEB;JABOTICABAL;TAIUVA;5,45
18983,00;ANTONIO DIAS PASCHOAL PROFESSOR;SAO JOAO DA BOA VISTA;TAMBAU;5,29
19008,00;DONIZETTI TAVARES DE LIMA PADRE;SAO JOAO DA BOA VISTA;TAMBAU;5,17
49487,00;CARMEN MENDES CARVALHO PROFESSORA;SAO JOAO DA BOA VISTA;TAMBAU;4,80
88547,00;ZELINDA DE SORDI SOBREIRA PROFESSORA EMEB;SAO JOAO DA BOA VISTA;TAMBAU;5,13
241210,00;PEDRO MAZZA INSPETOR DE ALUNOS EMEB;SAO JOAO DA BOA VISTA;TAMBAU;5,15
298062,00;ALFREDO GUEDES EMEB;SAO JOAO DA BOA VISTA;TAMBAU;5,32
563687,00;YVONE FIORAVANTI BARBON PROFESSORA EMEIF;SAO JOAO DA BOA VISTA;TAMBAU;5,17
28940,00;FIDELIS PADRE;JOSE BONIFACIO;TANABI;5,06
29300,00;JOAO PORTUGAL;JOSE BONIFACIO;TANABI;5,34
228035,00;THEREZA MAGRI DO CARMO ESCOLA MUNICIPAL;JOSE BONIFACIO;TANABI;5,36
241234,00;GANOT CHATEAUBRIAND ESCOLA MUNICIPAL;JOSE BONIFACIO;TANABI;5,34
241246,00;ALEXANDRE KANNEBLEY MELOTTI ESCOLA MUNICIPAL;JOSE BONIFACIO;TANABI;5,16
241258,00;ANTONIO SOARES ESCOLA MUNICIPAL;JOSE BONIFACIO;TANABI;4,52
241261,00;JOSE SERAFIM DA SILVA ESCOLA MUNICIPAL;JOSE BONIFACIO;TANABI;5,37
241271,00;MARCIANO MACIEL DA SILVA ESCOLA MUNICIPAL;JOSE BONIFACIO;TANABI;5,30
16871,00;JOAO ROSA CORONEL;VOTORANTIM;TAPIRAI;4,94
222173,00;ENIR DA SILVA PILAN PROFESSORA EMEF;VOTORANTIM;TAPIRAI;5,09
222185,00;JOSE DE MOURA GLASSER EMEF;VOTORANTIM;TAPIRAI;5,03
498403,00;BAIRRO DO TURVO;VOTORANTIM;TAPIRAI;4,81
18946,00;MOYSES HORTA DE MACEDO PROFESSOR;SAO JOAO DA BOA VISTA;TAPIRATIBA;5,08
216537,00;YOLANDA PEREIRA DE FARIA DONA EMEB;SAO JOAO DA BOA VISTA;TAPIRATIBA;5,59
297744,00;JOAO LUIZ DO PRADO MONSENHOR EMEB;SAO JOAO DA BOA VISTA;TAPIRATIBA;5,43
351131,00;JOAO PAULO II PAPA EMEB;SAO JOAO DA BOA VISTA;TAPIRATIBA;5,01
22652,00;ELISIO DE CASTRO DOUTOR;JABOTICABAL;TAQUARAL;5,14
388877,00;EMEB PROFESSORA IVETE PEREIRA;JABOTICABAL;TAQUARAL;5,39
24880,00;9 DE JULHO;TAQUARITINGA;TAQUARITINGA;5,20
24909,00;ANIBAL DO PRADO E SILVA PROF;TAQUARITINGA;TAQUARITINGA;5,43
25124,00;FELICIA ADELVAIS PAGLIUSO PROFA;TAQUARITINGA;TAQUARITINGA;5,08
25159,00;FRANCISCO SILVEIRA COELHO PROF;TAQUARITINGA;TAQUARITINGA;5,24
